qu;sacc;qsta;qend;leng;gapop;pid;nid;bitscore;score;taxid;species;genus;family;phylum;kingdom;superkingdom
OTU_214_proti1702_wang1624CR6L;KC209737;1;346;356;10;91.57;326;477;258;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_215_proti1702_wang1624CR6L;JN090862;1;346;347;2;96.83;336;579;313;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_216_proti1702_wang1624CR6L;JN635488;1;345;345;0;99.71;344;632;342;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_217_proti1702_wang1624CR6L;HM623325;1;341;341;0;96.48;329;564;305;877345;Paraconiothyrium sp. WA0000017577;Paraconiothyrium;Montagnulaceae;Ascomycota;Fungi;Eukaryota
OTU_218_proti1702_wang1624CR6L;KC209739;166;377;212;0;99.53;211;387;209;5817;Sarcocystis cruzi;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_219_proti1702_wang1624CR6L;AB425938;1;323;323;0;100.00;323;597;323;97478;Lactobacillus mucosae;Lactobacillus;Lactobacillaceae;Firmicutes;undef;Bacteria
OTU_220_proti1702_wang1624CR6L;FR874434;1;345;345;0;93.62;323;516;279;515363;uncultured marine picoeukaryote;undef;undef;undef;undef;Eukaryota
OTU_221_proti1702_wang1624CR6L;AB248252;1;339;339;0;98.82;335;604;327;369745;Hafniomonas turbinea;Hafniomonas;Dunaliellaceae;Chlorophyta;Viridiplantae;Eukaryota
OTU_222_proti1702_wang1624CR6L;AB023473;1;337;337;0;100.00;337;623;337;27326;Metschnikowia pulcherrima;Metschnikowia;Metschnikowiaceae;Ascomycota;Fungi;Eukaryota
OTU_223_proti1702_wang1624CR6L;JF357634;429;520;92;1;92.39;85;130;70;992263;Ptychostomella tyrrhenica;Ptychostomella;Thaumastodermatidae;Gastrotricha;Metazoa;Eukaryota
OTU_224_proti1702_wang1624CR6L;AF330214;1;338;338;1;97.34;329;573;310;294749;Colpodella tetrahymenae;Colpodella;Colpodellidae;undef;undef;Eukaryota
OTU_225_proti1702_wang1624CR6L;EF023523;1;347;347;1;96.25;334;568;307;175275;uncultured cercozoan;undef;undef;undef;undef;Eukaryota
OTU_226_proti1702_wang1624CR6L;JQ627506;1;342;342;0;100.00;342;632;342;175244;uncultured Basidiomycota;undef;undef;Basidiomycota;Fungi;Eukaryota
OTU_227_proti1702_wang1624CR6L;EF025008;1;338;338;0;99.41;336;614;332;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_228_proti1702_wang1624CR6L;EF024854;1;340;340;1;96.47;328;560;303;404735;uncultured Eimeriidae;undef;Eimeriidae;Apicomplexa;undef;Eukaryota
OTU_229_proti1702_wang1624CR6L;JN713316;1;326;326;0;100.00;326;603;326;1151493;Phascolarctobacterium sp. canine oral taxon 149;Phascolarctobacterium;Acidaminococcaceae;Firmicutes;undef;Bacteria
OTU_230_proti1702_wang1624CR6L;AB695519;1;345;345;0;96.81;334;577;312;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_231_proti1702_wang1624CR6L;AB488569;1;345;345;0;100.00;345;638;345;3075;Auxenochlorella protothecoides;Auxenochlorella;Chlorellaceae;Chlorophyta;Viridiplantae;Eukaryota
OTU_232_proti1702_wang1624CR6L;DQ113671;1;324;324;0;100.00;324;599;324;77133;uncultured bacterium;undef;undef;undef;undef;Bacteria
OTU_233_proti1702_wang1624CR6L;JN903990;1;340;340;0;99.41;338;617;334;44654;Tetracystis aeria;Tetracystis;undef;Chlorophyta;Viridiplantae;Eukaryota
OTU_234_proti1702_wang1624CR6L;FJ790715;1;345;345;0;93.33;322;512;277;687159;Eocercomonas tribula;Eocercomonas;Cercomonadidae;undef;undef;Eukaryota
OTU_235_proti1702_wang1624CR6L;Z68696;1;341;341;0;100.00;341;630;341;53261;Leptosira erumpens;Leptosira;Ctenocladaceae;Chlorophyta;Viridiplantae;Eukaryota
OTU_236_proti1702_wang1624CR6L;KC670848;1;354;354;0;97.18;344;599;324;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_237_proti1702_wang1624CR6L;AF159295;1;350;353;8;89.80;317;444;240;9606;Homo sapiens;Homo;Hominidae;Chordata;Metazoa;Eukaryota
OTU_238_proti1702_wang1624CR6L;AB534485;1;344;344;2;97.09;334;579;313;175245;uncultured fungus;undef;undef;undef;Fungi;Eukaryota
OTU_239_proti1702_wang1624CR6L;KC674370;1;341;341;0;100.00;341;630;341;175245;uncultured fungus;undef;undef;undef;Fungi;Eukaryota
OTU_241_proti1702_wang1624CR6L;EU910605;1;340;343;4;92.42;317;484;262;175274;uncultured alveolate;undef;undef;undef;undef;Eukaryota
OTU_242_proti1702_wang1624CR6L;EF056010;1;351;351;0;96.87;340;588;318;425658;Sarcocystis grueneri;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_243_proti1702_wang1624CR6L;AY544694;1;341;341;0;97.95;334;592;320;107442;Geoglossum nigritum;Geoglossum;Geoglossaceae;Ascomycota;Fungi;Eukaryota
OTU_244_proti1702_wang1624CR6L;EF023582;1;345;345;1;95.07;328;542;293;404737;uncultured cercomonad;undef;Cercomonadidae;undef;undef;Eukaryota
OTU_245_proti1702_wang1624CR6L;AY082998;1;345;345;0;100.00;345;638;345;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_246_proti1702_wang1624CR6L;EF024816;1;341;342;2;95.03;325;534;289;404728;404735;;;;;;
OTU_247_proti1702_wang1624CR6L;AY382475;1;341;341;0;100.00;341;630;341;256645;Dendryphion nanum;Dendryphion;Pleosporaceae;Ascomycota;Fungi;Eukaryota
OTU_248_proti1702_wang1624CR6L;DQ297708;1;337;337;0;100.00;337;623;337;360681;Mytilina mucronata;Mytilina;Brachionidae;Rotifera;Metazoa;Eukaryota
OTU_249_proti1702_wang1624CR6L;AJ130869;1;333;340;7;88.82;302;411;222;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_250_proti1702_wang1624CR6L;JF412715;1;334;338;7;91.72;310;462;250;1049247;Gregarina sp. Phaedon/Daegwallyeong/2010;Gregarina;Gregarinidae;Apicomplexa;undef;Eukaryota
OTU_251_proti1702_wang1624CR6L;AY665399;1;345;348;6;93.68;326;514;278;280174;Besnoitia bennetti;Besnoitia;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_252_proti1702_wang1624CR6L;EU192368;1;345;345;3;92.17;318;484;262;76776;Malassezia slooffiae;Malassezia;Malasseziaceae;Basidiomycota;Fungi;Eukaryota
OTU_253_proti1702_wang1624CR6L;JQ781985;1;338;346;13;78.61;272;215;116;152704;uncultured stramenopile;undef;undef;undef;undef;Eukaryota
OTU_254_proti1702_wang1624CR6L;X85402;1;339;340;1;99.71;339;621;336;49256;Melosira varians;Melosira;Melosiraceae;Bacillariophyta;undef;Eukaryota
OTU_255_proti1702_wang1624CR6L;EU910605;1;340;340;0;96.18;327;556;301;175274;uncultured alveolate;undef;undef;undef;undef;Eukaryota
OTU_256_proti1702_wang1624CR6L;DQ244018;125;341;217;0;89.40;194;274;148;175245;uncultured fungus;undef;undef;undef;Fungi;Eukaryota
OTU_257_proti1702_wang1624CR6L;EF100219;1;343;344;7;91.28;314;462;250;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_258_proti1702_wang1624CR6L;EU910605;1;340;340;0;95.29;324;540;292;175274;uncultured alveolate;undef;undef;undef;undef;Eukaryota
OTU_259_proti1702_wang1624CR6L;AB023474;1;331;331;0;99.70;330;606;328;27325;Metschnikowia lunata;Metschnikowia;Metschnikowiaceae;Ascomycota;Fungi;Eukaryota
OTU_260_proti1702_wang1624CR6L;KC670658;1;341;341;0;97.65;333;586;317;175245;uncultured fungus;undef;undef;undef;Fungi;Eukaryota
OTU_261_proti1702_wang1624CR6L;AB005453;1;342;342;0;99.12;339;616;333;62611;Kockovaella sacchari;Kockovaella;undef;Basidiomycota;Fungi;Eukaryota
OTU_262_proti1702_wang1624CR6L;AF457127;1;340;340;0;94.71;322;529;286;110316;Monocystis agilis;Monocystis;Monocystidae;Apicomplexa;undef;Eukaryota
OTU_263_proti1702_wang1624CR6L;AY748806;1;347;348;1;98.28;342;608;329;310805;Cercomonas agilis;Cercomonas;Cercomonadidae;undef;undef;Eukaryota
OTU_264_proti1702_wang1624CR6L;JN054696;1;350;352;5;88.64;312;422;228;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_265_proti1702_wang1624CR6L;EU050976;1;344;346;2;94.80;328;538;291;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_266_proti1702_wang1624CR6L;AY526490;1;339;340;2;95.59;325;544;294;153660;Cordyceps cylindrica;Cordyceps;Cordycipitaceae;Ascomycota;Fungi;Eukaryota
OTU_267_proti1702_wang1624CR6L;GU017671;1;340;340;0;100.00;340;628;340;706552;Dictyochloropsis irregularis;Dictyochloropsis;undef;Chlorophyta;Viridiplantae;Eukaryota
OTU_268_proti1702_wang1624CR6L;KC209737;3;351;349;0;97.13;339;590;319;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_269_proti1702_wang1624CR6L;EF100219;1;344;345;7;89.57;309;429;232;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_270_proti1702_wang1624CR6L;EF023812;1;345;345;0;98.55;340;610;330;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_271_proti1702_wang1624CR6L;HQ188979;1;340;340;0;99.71;339;623;337;373120;Viridiplantae environmental sample;undef;undef;undef;Viridiplantae;Eukaryota
OTU_272_proti1702_wang1624CR6L;FJ544419;1;410;424;16;84.43;358;401;217;661162;Ceratiomyxella tahitiensis;Ceratiomyxella;Cavosteliaceae;undef;undef;Eukaryota
OTU_273_proti1702_wang1624CR6L;KC209737;1;348;352;4;94.89;334;545;295;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_274_proti1702_wang1624CR6L;AY598670;1;347;347;0;99.71;346;636;344;82946;Pythium periplocum;Pythium;Pythiaceae;undef;undef;Eukaryota
OTU_275_proti1702_wang1624CR6L;KC209737;1;346;353;5;90.93;321;466;252;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_276_proti1702_wang1624CR6L;EF180080;1;337;338;1;95.56;323;542;293;435746;Sulcascaris sulcata;Sulcascaris;Anisakidae;Nematoda;Metazoa;Eukaryota
OTU_277_proti1702_wang1624CR6L;KC672495;1;348;349;2;95.99;335;564;305;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_278_proti1702_wang1624CR6L;AF109679;1;345;346;3;91.04;315;464;251;98929;Sarcocystis mucosa;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_279_proti1702_wang1624CR6L;DQ176427;1;340;340;0;99.12;337;612;331;348448;Syncystis mirabilis;Syncystis;Syncystidae;Apicomplexa;undef;Eukaryota
OTU_280_proti1702_wang1624CR6L;EF024854;1;340;341;3;93.55;319;505;273;404735;uncultured Eimeriidae;undef;Eimeriidae;Apicomplexa;undef;Eukaryota
OTU_281_proti1702_wang1624CR6L;EF100219;1;343;343;5;91.55;314;468;253;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_282_proti1702_wang1624CR6L;KF309698;1;344;349;3;92.26;322;490;265;1408153;Sarcocystis sp. 1 JJH-2013;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_283_proti1702_wang1624CR6L;JX984668;1;342;342;0;99.42;340;621;336;1382319;Isospora sp. 1 JM-2013;Isospora;Eimeriidae;Apicomplexa;undef;Eukaryota
OTU_284_proti1702_wang1624CR6L;AB695458;1;414;419;7;91.17;382;560;303;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_285_proti1702_wang1624CR6L;AJ130859;1;349;349;6;94.27;329;527;285;198639;Ichthyophonida gen. sp. LKM51;undef;undef;undef;undef;Eukaryota
OTU_286_proti1702_wang1624CR6L;AF159295;1;186;186;1;95.16;177;291;157;9606;Homo sapiens;Homo;Hominidae;Chordata;Metazoa;Eukaryota
OTU_287_proti1702_wang1624CR6L;JX679470;1;346;353;6;91.50;323;479;259;61650;Sarcocystis hominis;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_288_proti1702_wang1624CR6L;DQ176427;1;339;340;1;90.29;307;444;240;348448;Syncystis mirabilis;Syncystis;Syncystidae;Apicomplexa;undef;Eukaryota
OTU_289_proti1702_wang1624CR6L;AB695456;1;421;421;0;98.34;414;739;400;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_290_proti1702_wang1624CR6L;AY604173;1;348;348;3;92.82;323;501;271;166267;Spongospora subterranea;Spongospora;Plasmodiophoridae;undef;undef;Eukaryota
OTU_291_proti1702_wang1624CR6L;KC209737;1;348;351;2;94.59;332;540;292;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_292_proti1702_wang1624CR6L;FM244851;310;399;92;3;91.30;84;122;66;569430;Halocynthia spinosa;Halocynthia;Pyuridae;Chordata;Metazoa;Eukaryota
OTU_292_proti1702_wang1624CR6L;FM244851;152;217;66;0;92.42;61;95.3;51;569430;Halocynthia spinosa;Halocynthia;Pyuridae;Chordata;Metazoa;Eukaryota
OTU_293_proti1702_wang1624CR6L;EF056010;1;353;353;0;97.45;344;603;326;425658;Sarcocystis grueneri;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_294_proti1702_wang1624CR6L;JN090862;1;345;346;1;94.80;328;538;291;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_295_proti1702_wang1624CR6L;D31656;1;342;342;1;98.83;338;608;329;5421;Xanthophyllomyces dendrorhous;Xanthophyllomyces;Cystofilobasidiaceae;Basidiomycota;Fungi;Eukaryota
OTU_296_proti1702_wang1624CR6L;FJ459750;1;340;340;0;99.12;337;612;331;650283;Hoplorhynchus acanthatholius;Hoplorhynchus;Actinocephalidae;Apicomplexa;undef;Eukaryota
OTU_297_proti1702_wang1624CR6L;HM483397;1;344;346;4;91.04;315;464;251;858351;Tintinnophagus acutus;Tintinnophagus;undef;undef;undef;Eukaryota
OTU_298_proti1702_wang1624CR6L;JN635482;1;351;351;1;98.01;344;608;329;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_299_proti1702_wang1624CR6L;AB032628;1;344;344;3;95.06;327;538;291;89921;Cystofilobasidium ferigula;Cystofilobasidium;Cystofilobasidiaceae;Basidiomycota;Fungi;Eukaryota
OTU_300_proti1702_wang1624CR6L;EF023422;1;345;345;0;97.97;338;599;324;404767;uncultured Auriculariaceae;undef;Auriculariaceae;Basidiomycota;Fungi;Eukaryota
OTU_301_proti1702_wang1624CR6L;GU823232;1;345;346;2;93.06;322;505;273;152704;uncultured stramenopile;undef;undef;undef;undef;Eukaryota
OTU_302_proti1702_wang1624CR6L;AF159295;1;347;347;0;95.97;333;564;305;9606;Homo sapiens;Homo;Hominidae;Chordata;Metazoa;Eukaryota
OTU_303_proti1702_wang1624CR6L;AB024046;1;339;339;0;99.71;338;621;336;89487;Basipetospora chlamydospora;Basipetospora;Aspergillaceae;Ascomycota;Fungi;Eukaryota
OTU_304_proti1702_wang1624CR6L;KF309700;1;345;348;3;90.80;316;462;250;1408154;Sarcocystis cf. clethrionomyelaphis JJH-2013;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_305_proti1702_wang1624CR6L;HQ792324;1;324;324;0;100.00;324;599;324;155900;uncultured organism;undef;undef;undef;undef;undef
OTU_306_proti1702_wang1624CR6L;JN559511;1;325;325;0;100.00;325;601;325;77133;uncultured bacterium;undef;undef;undef;undef;Bacteria
OTU_307_proti1702_wang1624CR6L;AF411266;1;349;349;0;99.43;347;634;343;188954;Cercomonas sp. LargeSA;Cercomonas;Cercomonadidae;undef;undef;Eukaryota
OTU_308_proti1702_wang1624CR6L;AF330214;1;339;343;9;92.71;318;486;263;294749;Colpodella tetrahymenae;Colpodella;Colpodellidae;undef;undef;Eukaryota
OTU_309_proti1702_wang1624CR6L;EF043285;1;341;341;0;100.00;341;630;341;1117030;Pedospumella encystans;Pedospumella;Chromulinaceae;undef;undef;Eukaryota
OTU_310_proti1702_wang1624CR6L;AF372786;1;336;342;7;90.35;309;438;237;175274;uncultured alveolate;undef;undef;undef;undef;Eukaryota
OTU_311_proti1702_wang1624CR6L;EF024723;1;339;342;3;92.98;318;496;268;404732;Heterocapsaceae environmental sample;undef;Heterocapsaceae;undef;undef;Eukaryota
OTU_312_proti1702_wang1624CR6L;FJ439578;1;346;346;0;99.71;345;634;343;576860;Coniochaetales sp. GMG_C4;undef;undef;Ascomycota;Fungi;Eukaryota
OTU_313_proti1702_wang1624CR6L;AY598655;1;348;348;0;99.71;347;638;345;82926;Pythium splendens;Pythium;Pythiaceae;undef;undef;Eukaryota
OTU_314_proti1702_wang1624CR6L;FJ577832;1;337;337;0;99.41;335;612;331;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_315_proti1702_wang1624CR6L;GU305985;1;354;358;2;93.02;333;520;281;358438;uncultured Mucorales;undef;undef;undef;Fungi;Eukaryota
OTU_316_proti1702_wang1624CR6L;FJ946906;1;346;346;0;99.42;344;628;340;656232;Xanthophyceae sp. IX3;undef;undef;Xanthophyceae;undef;Eukaryota
OTU_317_proti1702_wang1624CR6L;AB695472;1;346;346;0;93.93;325;523;283;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_318_proti1702_wang1624CR6L;KC509580;1;341;341;0;99.71;340;625;338;121618;Botryosphaeria laricina;Botryosphaeria;Botryosphaeriaceae;Ascomycota;Fungi;Eukaryota
OTU_319_proti1702_wang1624CR6L;FJ439578;1;348;351;8;95.16;334;547;296;576860;Coniochaetales sp. GMG_C4;undef;undef;Ascomycota;Fungi;Eukaryota
OTU_320_proti1702_wang1624CR6L;GU823232;1;341;342;1;95.32;326;542;293;152704;uncultured stramenopile;undef;undef;undef;undef;Eukaryota
OTU_321_proti1702_wang1624CR6L;GU017646;1;342;343;3;96.50;331;564;305;531392;Dictyochloropsis symbiontica;Dictyochloropsis;undef;Chlorophyta;Viridiplantae;Eukaryota
OTU_322_proti1702_wang1624CR6L;KC209737;1;348;351;2;92.88;326;507;274;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_323_proti1702_wang1624CR6L;L24382;1;351;351;0;96.58;339;582;315;5815;Sarcocystis arieticanis;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_324_proti1702_wang1624CR6L;HM117011;1;345;346;4;88.73;307;418;226;909801;Eimeria sp. Meleagris gallopavo/226-3;Eimeria;Eimeriidae;Apicomplexa;undef;Eukaryota
OTU_325_proti1702_wang1624CR6L;HM536172;1;349;349;2;91.98;321;488;264;1043717;Bodomorpha sp. HFCC 927;Bodomorpha;Heteromitidae;undef;undef;Eukaryota
OTU_326_proti1702_wang1624CR6L;AF372739;1;346;347;1;95.39;331;551;298;175275;uncultured cercozoan;undef;undef;undef;undef;Eukaryota
OTU_327_proti1702_wang1624CR6L;AJ301992;1;339;339;0;99.71;338;621;336;145969;Myrothecium leucotrichum;Myrothecium;undef;Ascomycota;Fungi;Eukaryota
OTU_328_proti1702_wang1624CR6L;JQ259919;1;340;340;0;95.88;326;551;298;1051109;Bracteacoccus ruber;Bracteacoccus;undef;Chlorophyta;Viridiplantae;Eukaryota
OTU_329_proti1702_wang1624CR6L;EU709146;1;341;350;9;87.43;306;392;212;175275;uncultured cercozoan;undef;undef;undef;undef;Eukaryota
OTU_330_proti1702_wang1624CR6L;KC672482;1;341;341;0;99.41;339;619;335;175245;uncultured fungus;undef;undef;undef;Fungi;Eukaryota
OTU_331_proti1702_wang1624CR6L;AF411275;1;346;346;0;100.00;346;640;346;149084;Proleptomonas faecicola;Proleptomonas;undef;undef;undef;Eukaryota
OTU_332_proti1702_wang1624CR6L;EF024723;1;338;343;4;92.13;316;479;259;404732;Heterocapsaceae environmental sample;undef;Heterocapsaceae;undef;undef;Eukaryota
OTU_333_proti1702_wang1624CR6L;JF412715;1;49;49;0;97.96;48;86.1;46;1049247;Gregarina sp. Phaedon/Daegwallyeong/2010;Gregarina;Gregarinidae;Apicomplexa;undef;Eukaryota
OTU_334_proti1702_wang1624CR6L;AY821921;1;335;342;11;85.67;293;350;189;315796;uncultured Eugregarinida;undef;undef;Apicomplexa;undef;Eukaryota
OTU_335_proti1702_wang1624CR6L;EF023198;1;344;345;1;96.52;333;569;308;404696;Thaumatomastigidae environmental sample;undef;Thaumatomastigidae;undef;undef;Eukaryota
OTU_336_proti1702_wang1624CR6L;AY751497;1;341;341;0;100.00;341;630;341;304461;Spirocerca lupi;Spirocerca;Thelaziidae;Nematoda;Metazoa;Eukaryota
OTU_337_proti1702_wang1624CR6L;FJ609310;1;339;339;0;100.00;339;627;339;5530;Metarhizium anisopliae;Metarhizium;Clavicipitaceae;Ascomycota;Fungi;Eukaryota
OTU_338_proti1702_wang1624CR6L;KC486463;1;348;352;11;87.50;308;394;213;341155;uncultured Colpodellidae;undef;Colpodellidae;undef;undef;Eukaryota
OTU_339_proti1702_wang1624CR6L;HM536152;1;345;345;0;100.00;345;638;345;1043733;Eocercomonas sp. HFCC 907;Eocercomonas;Cercomonadidae;undef;undef;Eukaryota
OTU_340_proti1702_wang1624CR6L;EF023130;1;340;341;1;93.55;319;507;274;404735;uncultured Eimeriidae;undef;Eimeriidae;Apicomplexa;undef;Eukaryota
OTU_341_proti1702_wang1624CR6L;FN298930;1;340;340;0;100.00;340;628;340;41300;Choricystis parasitica;Choricystis;undef;Chlorophyta;Viridiplantae;Eukaryota
OTU_342_proti1702_wang1624CR6L;EF024985;1;343;349;6;92.55;323;494;267;404767;uncultured Auriculariaceae;undef;Auriculariaceae;Basidiomycota;Fungi;Eukaryota
OTU_343_proti1702_wang1624CR6L;AF159295;1;345;351;7;87.75;308;401;217;9606;Homo sapiens;Homo;Hominidae;Chordata;Metazoa;Eukaryota
OTU_344_proti1702_wang1624CR6L;AB695466;1;341;341;0;98.83;337;608;329;100272;uncultured eukaryote;undef;undef;undef;undef;Eukaryota
OTU_1_proti440_proti1580_R;KC209739;84;298;215;0;100.00;215;398;215;5817;Sarcocystis cruzi;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_1_proti440_proti1580_R;KC209739;1;96;96;2;97.92;94;165;89;5817;Sarcocystis cruzi;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_3_proti440_proti1580_R;KF159807;1;250;250;0;100.00;250;462;250;386106;Agave tequilana;Agave;Asparagaceae;Streptophyta;Viridiplantae;Eukaryota
OTU_3_proti440_proti1580_R;KF159807;259;508;250;0;100.00;250;462;250;386106;Agave tequilana;Agave;Asparagaceae;Streptophyta;Viridiplantae;Eukaryota
OTU_4_proti440_proti1580_R;KC556825;1;250;250;0;100.00;250;462;250;425658;Sarcocystis grueneri;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_4_proti440_proti1580_R;KC556825;259;508;250;1;99.60;249;455;246;425658;Sarcocystis grueneri;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_5_proti440_proti1580_R;JX999733;1;250;250;0;100.00;250;462;250;70229;Brumptaemilius justini;Brumptaemilius;undef;Nematoda;Metazoa;Eukaryota
OTU_5_proti440_proti1580_R;JX999733;259;508;250;0;98.80;247;446;241;70229;Brumptaemilius justini;Brumptaemilius;undef;Nematoda;Metazoa;Eukaryota
OTU_6_proti440_proti1580_R;AJ697751;1;249;249;0;98.39;245;438;237;272794;Cryptosporidium struthionis;Cryptosporidium;Cryptosporidiidae;Apicomplexa;undef;Eukaryota
OTU_6_proti440_proti1580_R;AJ697751;259;506;248;0;98.39;244;436;236;272794;Cryptosporidium struthionis;Cryptosporidium;Cryptosporidiidae;Apicomplexa;undef;Eukaryota
OTU_7_proti440_proti1580_R;JX274590;1;432;432;0;100.00;432;798;432;643630;Eustigmatos vischeri;Eustigmatos;Eustigmataceae;Eustigmatophyceae;undef;Eukaryota
OTU_1_proti440_wang1141CR;AK173067;1;352;352;0;100.00;352;651;352;10090;Mus musculus;Mus;Muridae;Chordata;Metazoa;Eukaryota
OTU_2_proti440_wang1141CR;KC209737;84;295;212;0;100.00;212;392;212;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_2_proti440_wang1141CR;KC209737;1;96;96;2;97.92;94;165;89;5818;Sarcocystis tenella;Sarcocystis;Sarcocystidae;Apicomplexa;undef;Eukaryota
OTU_3_proti440_wang1141CR;KF182489;140;227;88;0;92.05;81;124;67;1377969;Paguristes triangulatus;Paguristes;Diogenidae;Arthropoda;Metazoa;Eukaryota
OTU_4_proti440_wang1141CR;KF159807;1;250;250;0;100.00;250;462;250;386106;Agave tequilana;Agave;Asparagaceae;Streptophyta;Viridiplantae;Eukaryota
OTU_4_proti440_wang1141CR;KF159807;259;508;250;0;100.00;250;462;250;386106;Agave tequilana;Agave;Asparagaceae;Streptophyta;Viridiplantae;Eukaryota
OTU_6_proti440_wang1141CR;AJ697751;1;249;249;0;98.39;245;438;237;272794;Cryptosporidium struthionis;Cryptosporidium;Cryptosporidiidae;Apicomplexa;undef;Eukaryota
OTU_6_proti440_wang1141CR;AJ697751;259;508;250;0;98.00;245;435;235;272794;Cryptosporidium struthionis;Cryptosporidium;Cryptosporidiidae;Apicomplexa;undef;Eukaryota
